t_ns,id,duration_ns
35139261000,step.unity.e2e,291400
35342338800,step.native.call,493300
35342358500,step.native.parse,19400
35342417600,step.unity.e2e,572800
35537601900,step.native.call,516000
35537624100,step.native.parse,21900
35537659000,step.unity.e2e,573500
35732453700,step.native.call,498800
35732479000,step.native.parse,24900
35732525000,step.unity.e2e,570600
35992122800,step.native.call,356300
35992135500,step.native.parse,12500
35992156700,step.unity.e2e,390500
36158752700,step.native.call,597400
36158769300,step.native.parse,16500
36158804900,step.unity.e2e,650400
36357350500,step.native.call,888800
36357374200,step.native.parse,23400
36357442700,step.unity.e2e,981600
36543726600,step.native.call,542900
36543746600,step.native.parse,19600
36543778200,step.unity.e2e,595000
36748294000,step.native.call,485200
36748327300,step.native.parse,33000
36748361400,step.unity.e2e,553300
36938699600,step.native.call,224500
36938722700,step.native.parse,23000
36938742500,step.unity.e2e,267700
37138305000,step.native.call,508400
37138323900,step.native.parse,18600
37138359800,step.unity.e2e,564000
37337162700,step.native.call,449600
37337180100,step.native.parse,17100
37337271700,step.unity.e2e,559200
37533794400,step.native.call,508200
37533812200,step.native.parse,17500
37533847500,step.unity.e2e,561900
37742587500,step.native.call,519400
37742608100,step.native.parse,20300
37742647100,step.unity.e2e,579600
37934948100,step.native.call,496500
37934970300,step.native.parse,21900
37935005300,step.unity.e2e,554900
38150909100,step.native.call,607300
38150942800,step.native.parse,33400
38150979500,step.unity.e2e,678200
38353687600,step.native.call,570200
38353710600,step.native.parse,22700
38353750500,step.unity.e2e,633700
38545818400,step.native.call,678400
38545840400,step.native.parse,21600
38545878000,step.unity.e2e,739000
38735823500,step.native.call,358100
38735837300,step.native.parse,13600
38735862700,step.unity.e2e,397700
38949953600,step.native.call,498400
38949972300,step.native.parse,18400
38950005700,step.unity.e2e,551200
39206000500,step.native.call,181800
39206011200,step.native.parse,10600
39206042300,step.unity.e2e,223800
39342537000,step.native.call,327600
39342549400,step.native.parse,12200
39342574700,step.unity.e2e,365700
39552639700,step.native.call,605300
39552671400,step.native.parse,31500
39552704800,step.unity.e2e,671000
39769472200,step.native.call,618300
39769489600,step.native.parse,17200
39769528400,step.unity.e2e,675000
39945620800,step.native.call,607900
39945639600,step.native.parse,18500
39945674200,step.unity.e2e,661900
40144887600,step.native.call,652900
40144908000,step.native.parse,20100
40144942000,step.unity.e2e,708200
40394702500,step.native.call,308700
40394714400,step.native.parse,11700
40394736100,step.unity.e2e,342600
40535772100,step.native.call,218700
40535781700,step.native.parse,9500
40535798400,step.unity.e2e,245300
40742292000,step.native.call,474000
40742311000,step.native.parse,18700
40742344400,step.unity.e2e,527000
40936978900,step.native.call,472100
40936998600,step.native.parse,19400
40937114100,step.unity.e2e,607900
41189136600,step.native.call,583100
41189154000,step.native.parse,17100
41189186200,step.unity.e2e,633400
41347023000,step.native.call,718200
41347041000,step.native.parse,17700
41347077000,step.unity.e2e,773100
41531630000,step.native.call,214100
41531638300,step.native.parse,8200
41531654300,step.unity.e2e,238700
41736800800,step.native.call,439000
41736831000,step.native.parse,29900
41736859800,step.unity.e2e,498500
41939444600,step.native.call,402900
41939457300,step.native.parse,12600
41939481000,step.unity.e2e,439700
42136518300,step.native.call,564700
42136536200,step.native.parse,17600
42136568400,step.unity.e2e,615200
42345000900,step.native.call,474100
42345031400,step.native.parse,30300
42345062400,step.unity.e2e,536200
42547940400,step.native.call,360700
42547954600,step.native.parse,14000
42547982500,step.unity.e2e,403200
42740453100,step.native.call,534500
42740471500,step.native.parse,18100
42740508900,step.unity.e2e,590900
42939315000,step.native.call,606000
42939348800,step.native.parse,33600
42939391300,step.unity.e2e,682900
43136691800,step.native.call,767300
43136732900,step.native.parse,40600
43136772600,step.unity.e2e,848900
43352246900,step.native.call,614700
43352266200,step.native.parse,19000
43352303400,step.unity.e2e,671900
43543998200,step.native.call,671500
43544017000,step.native.parse,18400
43544059500,step.unity.e2e,733500
43739703000,step.native.call,526900
43739726600,step.native.parse,23300
43739772000,step.unity.e2e,596400
43953477500,step.native.call,670300
43953499500,step.native.parse,21800
43953541400,step.unity.e2e,734800
44151154100,step.native.call,460200
44151174900,step.native.parse,20500
44151211400,step.unity.e2e,518000
44372676000,step.native.call,241000
44372685600,step.native.parse,9400
44372703700,step.unity.e2e,269000
44555261600,step.native.call,670100
44555279900,step.native.parse,18000
44555313600,step.unity.e2e,722700
44733746700,step.native.call,646400
44733788900,step.native.parse,41900
44733824400,step.unity.e2e,724800
44946472400,step.native.call,374900
44946485500,step.native.parse,12900
44946523400,step.unity.e2e,426200
45134844700,step.native.call,674700
45134863100,step.native.parse,18000
45134899600,step.unity.e2e,730300
45346615300,step.native.call,503500
45346641900,step.native.parse,26300
45346679400,step.unity.e2e,568400
45544256000,step.native.call,496400
45544275400,step.native.parse,19100
45544529200,step.unity.e2e,770200
45778124300,step.native.call,213400
45778133500,step.native.parse,9100
45778160100,step.unity.e2e,249500
45936583100,step.native.call,267900
45936594500,step.native.parse,11300
45936612800,step.unity.e2e,297900
46136122500,step.native.call,457200
46136140500,step.native.parse,17700
46136174100,step.unity.e2e,509300
46348867500,step.native.call,486300
46348886200,step.native.parse,18400
46348927600,step.unity.e2e,546900
46546219600,step.native.call,268200
46546231000,step.native.parse,11300
46546251500,step.unity.e2e,300400
46753854100,step.native.call,206100
46753866800,step.native.parse,12700
46753888300,step.unity.e2e,240600
46947019000,step.native.call,485600
46947047200,step.native.parse,27900
46947080400,step.unity.e2e,547400
47138903500,step.native.call,642000
47138937100,step.native.parse,33300
47138969800,step.unity.e2e,708700
47356144400,step.native.call,681200
47356164500,step.native.parse,19800
47356198900,step.unity.e2e,736200
47538593700,step.native.call,459000
47538610700,step.native.parse,16700
47538643900,step.unity.e2e,509600
47738922200,step.native.call,440300
47738940700,step.native.parse,18200
47738975400,step.unity.e2e,494000
47941849400,step.native.call,526900
47941870300,step.native.parse,20600
47941904800,step.unity.e2e,582800
48135676500,step.native.call,529500
48135708800,step.native.parse,31900
48135741500,step.unity.e2e,595000
48354159400,step.native.call,597500
48354182300,step.native.parse,22600
48354222200,step.unity.e2e,660700
48538127600,step.native.call,556200
48538165500,step.native.parse,37600
48538207100,step.unity.e2e,636200
48735192900,step.native.call,534500
48735215700,step.native.parse,22600
48735264600,step.unity.e2e,606900
48951893000,step.native.call,536500
48951926300,step.native.parse,33100
48951958800,step.unity.e2e,602800
49165521100,step.native.call,444300
49165537800,step.native.parse,16400
49165568500,step.unity.e2e,492200
49342517900,step.native.call,645000
49342536300,step.native.parse,18100
49342574500,step.unity.e2e,702200
49535974200,step.native.call,665400
49535993900,step.native.parse,19400
49536028900,step.unity.e2e,720800
49750072800,step.native.call,580900
49750100200,step.native.parse,27100
49750135100,step.unity.e2e,643700
49944389000,step.native.call,492800
49944412600,step.native.parse,23400
49944512000,step.unity.e2e,616400
50182787100,step.native.call,248400
50182800600,step.native.parse,13300
50182816400,step.unity.e2e,277900
50336704700,step.native.call,501500
50336723600,step.native.parse,18600
50336773500,step.unity.e2e,571000
50539620700,step.native.call,481400
50539639200,step.native.parse,18200
50539742200,step.unity.e2e,603400
50734614200,step.native.call,460200
50734631200,step.native.parse,16700
50734662800,step.unity.e2e,509300
50952231700,step.native.call,492100
50952250800,step.native.parse,18800
50952286200,step.unity.e2e,547200
51133494500,step.native.call,485000
51133512300,step.native.parse,17500
51133544400,step.unity.e2e,535400
51347707800,step.native.call,694000
51347730000,step.native.parse,21800
51347770100,step.unity.e2e,757300
51543016600,step.native.call,632600
51543035200,step.native.parse,18300
51543082700,step.unity.e2e,699200
51734017200,step.native.call,529600
51734066200,step.native.parse,48500
51734110800,step.unity.e2e,623700
51952098700,step.native.call,547300
51952117700,step.native.parse,18800
51952152600,step.unity.e2e,601800
52147097100,step.native.call,470000
52147127800,step.native.parse,30400
52147165200,step.unity.e2e,538600
52354494900,step.native.call,623000
52354537100,step.native.parse,41600
52354579900,step.unity.e2e,708500
52547770000,step.native.call,746700
52547789500,step.native.parse,19200
52547849500,step.unity.e2e,826700
52737745900,step.native.call,639300
52737774800,step.native.parse,28500
52737811200,step.unity.e2e,705400
52934120700,step.native.call,446500
52934161200,step.native.parse,40300
52934192800,step.unity.e2e,519100
53166108200,step.native.call,289500
53166126300,step.native.parse,18000
53166144200,step.unity.e2e,325800
53335046000,step.native.call,458900
53335063600,step.native.parse,17300
53335104900,step.unity.e2e,518400
53552213600,step.native.call,538800
53552257900,step.native.parse,44000
53552290800,step.unity.e2e,616600
53746484300,step.native.call,528500
53746526600,step.native.parse,42000
53746562200,step.unity.e2e,607200
53948098800,step.native.call,390400
53948117800,step.native.parse,18800
53948142200,step.unity.e2e,434000
54148382500,step.native.call,488300
54148416600,step.native.parse,33800
54148474300,step.unity.e2e,580900
54345002000,step.native.call,641300
54345021200,step.native.parse,18900
54345055800,step.unity.e2e,695600
54553386400,step.native.call,529400
54553405100,step.native.parse,18300
54553472200,step.unity.e2e,615800
54766800300,step.native.call,606600
54766811800,step.native.parse,11300
54766833600,step.unity.e2e,640100
54949608700,step.native.call,230900
54949621800,step.native.parse,13000
54949638300,step.unity.e2e,260700
55138499400,step.native.call,470300
55138528100,step.native.parse,28500
55138556600,step.unity.e2e,528000
55339182600,step.native.call,428000
55339216700,step.native.parse,33800
55339248700,step.unity.e2e,494500
55561836200,step.native.call,648500
55561855200,step.native.parse,18700
55561888700,step.unity.e2e,701500
55761818100,step.native.call,459400
55761835600,step.native.parse,17100
55761869000,step.unity.e2e,510800
55984002100,step.native.call,335200
55984012900,step.native.parse,10700
55984030900,step.unity.e2e,364300
56154921900,step.native.call,349000
56154932500,step.native.parse,10400
56154973300,step.unity.e2e,400600
56351910900,step.native.call,496300
56351929400,step.native.parse,18200
56351962900,step.unity.e2e,548700
56549182100,step.native.call,611200
56549202200,step.native.parse,19800
56549235500,step.unity.e2e,665100
56791756700,step.native.call,510100
56791768700,step.native.parse,11900
56791786700,step.unity.e2e,540900
56943176200,step.native.call,246700
56943195600,step.native.parse,19200
56943214000,step.unity.e2e,284800
57139994100,step.native.call,250500
57140005700,step.native.parse,11500
57140027600,step.unity.e2e,284400
57366030400,step.native.call,432400
57366046700,step.native.parse,16000
57366077600,step.unity.e2e,480100
57609327800,step.native.call,230600
57609336000,step.native.parse,8100
57609352600,step.unity.e2e,255600
57750904300,step.native.call,305500
57750916600,step.native.parse,12200
57750937000,step.unity.e2e,338500
57970306400,step.native.call,701400
57970325500,step.native.parse,18700
57970361600,step.unity.e2e,757100
58154764400,step.native.call,612200
58154797200,step.native.parse,32500
58154852000,step.unity.e2e,700400
58352610500,step.native.call,449400
58352627100,step.native.parse,16300
58352658600,step.unity.e2e,498000
58560165100,step.native.call,450200
58560182000,step.native.parse,16600
